date,aqi,pm2_5,pm10,so2,no2,co,o3,rank,quality,fengxiang,fengli,bWendu,yWendu,tianqi
2022-07-05,79,35,48,3,11,0.6,134,299.0,良,东南风,2级,32℃,23℃,小雨~中雨
2022-07-06,56,9,15,3,10,0.4,107,133.0,良,东北风,2级,30℃,22℃,多云~晴
2022-07-07,96,10,25,3,18,0.4,155,118.0,良,西南风,2级,36℃,24℃,晴~多云
2022-07-08,83,17,41,3,19,0.5,139,216.0,良,东风,2级,34℃,24℃,多云
2022-07-09,45,10,26,2,19,0.3,90,238.0,优,西北风,2级,35℃,22℃,多云~小雨
2022-07-10,62,9,19,3,11,0.4,114,63.0,良,南风,2级,27℃,20℃,小雨~晴
2022-07-11,69,22,38,3,18,0.5,122,112.0,良,东南风,1级,27℃,23℃,多云~雷阵雨
2022-07-12,51,14,21,3,11,0.5,101,289.0,良,北风,2级,25℃,22℃,中雨~晴
2022-07-13,87,11,24,3,15,0.5,144,17.0,良,西南风,2级,33℃,23℃,晴
2022-07-14,82,8,20,3,16,0.3,138,245.0,良,东北风,2级,35℃,21℃,晴
2022-07-15,83,10,28,3,21,0.3,139,,良,西南风,2级,36℃,24℃,多云
2022-07-16,161,26,58,3,19,0.6,226,177.0,中度污染,东南风,2级,33℃,23℃,多云
2022-07-17,60,20,40,2,16,0.4,112,324.0,良,西北风,2级,36℃,23℃,多云~晴
2022-07-18,71,8,26,2,16,0.3,125,139.0,良,北风,2级,35℃,22℃,晴
2022-07-19,120,14,43,2,20,0.4,181,208.0,轻度污染,南风,2级,32℃,24℃,多云
2022-07-20,108,25,54,3,17,0.5,168,325.0,轻度污染,南风,2级,32℃,22℃,多云~晴
2022-07-21,128,20,43,2,16,0.4,190,222.0,轻度污染,东南风,2级,33℃,24℃,多云
2022-07-22,110,27,57,2,19,0.5,171,285.0,轻度污染,南风,2级,31℃,23℃,多云~小雨
2022-07-23,85,10,20,2,11,0.3,141,153.0,良,西南风,2级,33℃,23℃,多云~晴
2022-07-24,136,24,46,2,16,0.5,199,199.0,轻度污染,西南风,2级,33℃,25℃,多云~小雨
2022-07-25,110,22,44,2,14,0.4,171,75.0,轻度污染,南风,2级,32℃,24℃,多云~小雨
2022-07-26,100,31,50,2,13,0.5,160,233.0,良,东南风,2级,33℃,23℃,阴~小雨
2022-07-27,50,17,25,3,10,0.5,99,318.0,优,东北风,2级,26℃,21℃,暴雨~大雨
2022-07-28,51,6,10,3,10,0.4,101,83.0,良,东北风,2级,29℃,21℃,多云~晴
2022-07-29,92,15,28,3,15,0.4,150,51.0,良,东南风,2级,31℃,23℃,多云
2022-07-30,97,35,54,3,13,0.7,156,296.0,良,东南风,2级,31℃,24℃,多云~小雨
2022-07-31,95,28,44,3,14,0.5,154,187.0,良,东南风,2级,33℃,25℃,多云
2022-08-01,120,38,59,3,15,0.6,181,284.0,轻度污染,南风,2级,34℃,25℃,多云
2022-08-02,98,42,63,3,16,0.6,157,326.0,良,南风,2级,34℃,26℃,多云
2022-08-03,98,40,59,3,13,0.5,157,322.0,良,西南风,2级,35℃,26℃,多云
2022-08-04,102,35,55,3,12,0.6,162,261.0,轻度污染,西南风,2级,35℃,26℃,多云~小雨
2022-08-05,108,17,28,3,12,0.5,168,127.0,轻度污染,东南风,2级,36℃,27℃,晴~多云
2022-08-06,70,21,37,3,17,0.6,123,197.0,良,东北风,2级,33℃,25℃,雾~中雨
2022-08-07,81,27,38,3,13,0.6,137,251.0,良,东南风,1级,32℃,25℃,雾~小雨
2022-08-08,33,8,16,3,14,0.4,66,140.0,优,东南风,1级,27℃,22℃,多云~小雨
2022-08-09,40,8,17,3,13,0.4,80,106.0,优,西南风,2级,24℃,20℃,小雨~晴
2022-08-10,82,11,24,3,14,0.4,138,136.0,良,西南风,2级,30℃,20℃,晴
2022-08-11,98,19,38,3,14,0.5,157,193.0,良,南风,2级,31℃,24℃,雾~多云
2022-08-12,100,36,60,3,13,0.6,160,226.0,良,东南风,1级,31℃,25℃,多云
2022-08-13,110,46,65,3,15,0.8,170,299.0,轻度污染,东南风,2级,32℃,24℃,多云~小雨
2022-08-14,40,28,39,3,13,1.0,71,301.0,优,东南风,1级,24℃,23℃,中雨~雾
2022-08-15,41,8,13,3,13,0.5,82,171.0,优,西北风,2级,35℃,21℃,雾~晴
2022-08-16,69,6,15,3,14,0.4,122,,良,东风,2级,31℃,22℃,多云
2022-08-17,86,28,51,3,15,0.6,143,197.0,良,南风,2级,30℃,24℃,多云~小雨
2022-08-18,47,30,41,3,14,0.6,93,307.0,优,南风,2级,25℃,24℃,中雨~多云
2022-08-19,39,9,14,3,13,0.4,78,242.0,优,西北风,2级,31℃,21℃,多云
2022-08-20,79,11,27,3,17,0.4,134,20.0,良,南风,2级,30℃,23℃,多云
2022-08-21,92,28,53,3,15,0.5,150,246.0,良,南风,2级,31℃,24℃,多云~中雨
2022-08-22,52,11,15,3,10,0.3,102,300.0,良,北风,3级,33℃,19℃,雾~晴
2022-08-23,26,4,11,3,15,0.2,52,12.0,优,北风,2级,28℃,21℃,多云~小雨
2022-08-24,63,8,23,3,16,0.3,115,7.0,良,西南风,2级,27℃,19℃,多云
2022-08-25,40,9,24,3,17,0.3,79,220.0,优,西北风,2级,32℃,19℃,晴~多云
2022-08-26,30,6,21,3,17,0.2,60,144.0,优,西北风,2级,27℃,14℃,多云~晴
2022-08-27,35,5,19,3,17,0.2,69,50.0,优,西北风,2级,27℃,18℃,多云
2022-08-28,38,14,38,3,25,0.3,58,219.0,优,南风,1级,23℃,16℃,多云~小雨
2022-08-29,41,19,31,3,14,0.4,82,183.0,优,西南风,2级,22℃,18℃,多云
2022-08-30,77,21,36,3,19,0.4,132,275.0,良,南风,1级,27℃,18℃,多云
2022-08-31,47,5,12,3,19,0.3,93,6.0,优,西北风,2级,32℃,18℃,晴
2022-09-01,66,9,29,3,17,0.3,119,50.0,良,东南风,2级,28℃,15℃,晴
2022-09-02,86,18,47,2,21,0.4,143,259.0,良,南风,2级,28℃,18℃,晴~多云
2022-09-03,85,31,59,2,24,0.5,141,257.0,良,南风,2级,27℃,19℃,多云~小雨
2022-09-04,95,33,51,3,16,0.5,154,273.0,良,西南风,2级,28℃,18℃,阴~多云
2022-09-05,40,5,14,3,14,0.2,80,40.0,优,西北风,3级,28℃,14℃,晴
2022-09-06,36,6,23,2,20,0.2,72,59.0,优,西北风,3级,29℃,15℃,晴
2022-09-07,58,9,29,2,23,0.3,109,60.0,良,西北风,2级,32℃,17℃,晴
2022-09-08,111,19,50,2,30,0.4,172,144.0,轻度污染,西南风,2级,32℃,19℃,晴
2022-09-09,157,35,74,2,28,0.6,222,243.0,中度污染,东南风,1级,31℃,20℃,多云
2022-09-10,157,44,76,3,19,0.8,222,317.0,中度污染,东风,2级,31℃,19℃,多云
2022-09-11,100,29,51,2,14,0.6,160,96.0,良,东南风,2级,28℃,20℃,多云~晴
2022-09-12,120,49,80,2,21,0.7,181,257.0,轻度污染,东南风,1级,30℃,20℃,多云~晴
2022-09-13,106,56,85,3,22,0.8,166,318.0,轻度污染,东风,2级,30℃,20℃,多云
2022-09-14,71,34,54,2,17,0.6,125,322.0,良,东风,2级,30℃,20℃,多云
2022-09-15,85,21,48,2,17,0.6,141,197.0,良,东风,1级,30℃,19℃,多云~晴
2022-09-16,99,25,52,2,21,0.5,158,249.0,良,西南风,2级,30℃,20℃,多云~晴
2022-09-17,123,39,79,3,27,0.7,185,242.0,轻度污染,南风,1级,30℃,20℃,多云~晴
2022-09-18,43,9,28,3,19,0.3,85,293.0,优,东北风,2级,29℃,17℃,晴
2022-09-19,37,5,24,3,18,0.2,73,117.0,优,东北风,2级,26℃,13℃,多云
2022-09-20,41,6,25,3,16,0.2,81,50.0,优,西北风,2级,26℃,14℃,晴
2022-09-21,75,18,53,2,28,0.4,130,175.0,良,南风,2级,26℃,16℃,多云~小雨
2022-09-22,47,17,47,3,15,0.3,78,293.0,优,西北风,3级,27℃,13℃,多云~晴
2022-09-23,33,4,22,3,12,0.2,66,90.0,优,西北风,3级,25℃,10℃,晴
2022-09-24,49,15,46,2,29,0.3,98,121.0,优,西南风,2级,26℃,11℃,多云~晴
2022-09-25,100,45,104,3,39,0.6,159,279.0,良,南风,1级,26℃,13℃,多云~晴
2022-09-26,147,57,113,4,40,0.8,211,316.0,轻度污染,南风,2级,28℃,15℃,多云~晴
2022-09-27,145,59,113,3,39,0.8,209,293.0,轻度污染,西南风,2级,29℃,16℃,多云
2022-09-28,133,59,114,3,38,0.8,196,285.0,轻度污染,西南风,1级,28℃,16℃,多云~雾
2022-09-29,150,65,124,3,38,0.8,215,316.0,轻度污染,南风,2级,29℃,18℃,多云~晴
2022-09-30,146,81,142,3,42,0.9,210,332.0,轻度污染,西南风,2级,29℃,19℃,多云
2022-10-01,94,70,118,2,35,0.8,112,313.0,良,东南风,2级,24℃,19℃,多云~小雨
2022-10-02,34,14,20,3,12,0.4,67,326.0,优,东风,2级,19℃,17℃,小雨
2022-10-03,23,6,10,3,10,0.3,45,25.0,优,东北风,3级,20℃,8℃,小雨~多云
2022-10-04,31,3,11,3,11,0.1,61,57.0,优,北风,3级,16℃,4℃,晴
2022-10-05,29,9,24,3,19,0.2,58,189.0,优,东北风,2级,15℃,6℃,多云
2022-10-06,46,21,46,2,25,0.3,66,262.0,优,西南风,2级,18℃,4℃,多云~晴
2022-10-07,70,51,87,2,31,0.6,82,277.0,良,西南风,2级,19℃,9℃,多云~小雨
2022-10-08,84,62,93,2,28,0.6,24,331.0,良,西南风,2级,12℃,9℃,多云
2022-10-09,33,2,8,3,6,0.1,66,48.0,优,西北风,4级,15℃,6℃,晴
2022-10-10,34,4,13,3,13,0.2,68,78.0,优,西北风,3级,18℃,3℃,晴
2022-10-11,36,14,36,2,28,0.3,63,91.0,优,西南风,1级,20℃,5℃,晴
2022-10-12,71,50,92,3,47,0.6,65,241.0,良,西南风,2级,20℃,8℃,多云
2022-10-13,115,87,135,3,51,0.7,84,322.0,轻度污染,南风,1级,19℃,12℃,多云~阴
2022-10-14,142,108,161,3,51,0.8,118,327.0,轻度污染,西南风,1级,22℃,10℃,多云~晴
2022-10-15,142,108,156,3,38,0.8,142,327.0,轻度污染,北风,2级,24℃,11℃,多云
2022-10-16,29,4,12,3,8,0.1,57,308.0,优,北风,3级,19℃,5℃,晴
2022-10-17,27,3,13,2,12,0.2,53,5.0,优,西北风,3级,17℃,2℃,晴
2022-10-18,32,10,31,2,25,0.3,59,46.0,优,西南风,1级,19℃,2℃,晴
2022-10-19,63,39,76,3,40,0.5,61,125.0,良,西南风,2级,21℃,7℃,晴
2022-10-20,105,79,128,3,52,0.7,56,315.0,轻度污染,西南风,2级,18℃,7℃,多云
2022-10-21,128,97,145,3,43,0.7,120,332.0,轻度污染,西南风,1级,22℃,10℃,多云~晴
2022-10-22,39,19,39,2,16,0.2,67,327.0,优,西北风,3级,21℃,5℃,晴
2022-10-23,31,8,25,2,24,0.3,62,27.0,优,西北风,2级,22℃,4℃,晴
2022-10-24,58,29,66,3,35,0.6,72,87.0,良,东南风,1级,19℃,6℃,晴
2022-10-25,120,91,144,4,47,0.9,95,235.0,轻度污染,东南风,1级,19℃,10℃,多云~阴
2022-10-26,129,98,141,3,38,0.7,64,337.0,轻度污染,东北风,2级,18℃,10℃,多云~阴
2022-10-27,25,8,22,2,20,0.3,43,1.0,优,东南风,2级,12℃,9℃,多云~阴
2022-10-28,57,21,63,3,37,0.5,22,208.0,良,南风,1级,13℃,9℃,多云~阴
2022-10-29,66,38,82,2,40,0.6,31,259.0,良,南风,2级,14℃,8℃,多云~小雨
2022-10-30,97,72,110,2,42,0.6,35,238.0,良,南风,1级,15℃,8℃,多云
2022-10-31,37,21,37,2,19,0.3,59,316.0,优,西北风,3级,17℃,2℃,晴
2022-11-01,34,10,28,2,27,0.3,50,2.0,优,东南风,2级,15℃,4℃,晴~多云
2022-11-02,59,33,68,3,35,0.5,53,158.0,良,东北风,2级,16℃,3℃,多云~小雨
2022-11-03,45,23,45,3,21,0.4,48,234.0,优,东南风,2级,13℃,0℃,多云~晴
2022-11-04,31,14,30,2,20,0.2,61,10.0,优,西北风,2级,14℃,-1℃,晴
2022-11-05,54,30,58,2,36,0.4,52,231.0,良,西南风,1级,16℃,4℃,晴~多云
2022-11-06,109,82,127,3,53,0.7,39,255.0,轻度污染,东北风,1级,12℃,4℃,多云
2022-11-07,46,28,46,2,31,0.4,63,324.0,优,西北风,2级,16℃,1℃,晴
2022-11-08,61,37,71,2,44,0.5,50,70.0,良,西南风,1级,16℃,3℃,多云
2022-11-09,103,77,116,3,52,0.7,43,233.0,轻度污染,东北风,1级,13℃,5℃,多云~小雨
2022-11-10,119,90,113,2,32,0.8,83,272.0,轻度污染,东北风,1级,16℃,8℃,多云~雾
2022-11-11,128,97,121,2,38,1.5,18,313.0,轻度污染,东南风,1级,13℃,10℃,中雨~小雨
2022-11-12,29,3,9,3,10,0.3,57,74.0,优,西北风,3级,11℃,0℃,多云~晴
2022-11-13,24,8,15,3,19,0.2,48,12.0,优,西北风,2级,9℃,-1℃,晴
2022-11-14,53,28,56,2,40,0.5,25,135.0,良,西南风,1级,12℃,0℃,晴
2022-11-15,40,18,37,2,32,0.4,59,211.0,优,西北风,2级,17℃,0℃,雾~晴
2022-11-16,49,20,46,3,39,0.4,38,43.0,优,东北风,1级,15℃,0℃,多云~晴
2022-11-17,83,61,100,3,49,0.7,33,186.0,良,东北风,1级,15℃,4℃,多云
2022-11-18,110,83,124,4,49,1.0,29,289.0,轻度污染,东北风,2级,11℃,4℃,多云~小雨
2022-11-19,130,99,144,3,45,1.0,52,301.0,轻度污染,东南风,1级,14℃,5℃,多云
2022-11-20,148,113,169,2,44,1.0,14,324.0,轻度污染,东北风,2级,9℃,4℃,多云~雾
2022-11-21,57,36,63,3,28,0.5,51,313.0,良,东北风,2级,13℃,2℃,多云
2022-11-22,62,41,73,3,39,0.6,37,221.0,良,南风,1级,11℃,0℃,多云~雾
2022-11-23,97,72,107,2,41,0.7,39,281.0,良,东北风,1级,13℃,2℃,多云~雾
2022-11-24,156,119,165,2,50,1.0,16,309.0,中度污染,东北风,1级,8℃,4℃,多云~雾
2022-11-25,72,52,88,2,23,0.5,67,335.0,良,西北风,3级,13℃,-2℃,雾~多云
2022-11-26,28,6,23,2,14,0.2,56,32.0,优,北风,3级,4℃,-2℃,多云
2022-11-27,41,19,41,3,28,0.4,43,126.0,优,东北风,2级,7℃,1℃,多云
2022-11-28,76,31,101,3,19,0.3,55,198.0,良,西北风,3级,13℃,-5℃,多云
2022-11-29,40,8,40,2,3,0.2,52,251.0,优,西北风,4级,-5℃,-9℃,多云~晴
2022-11-30,31,9,31,2,8,0.2,54,126.0,优,西北风,3级,-1℃,-9℃,晴
2022-12-01,34,12,34,2,14,0.2,51,123.0,优,西北风,3级,0℃,-8℃,晴~多云
2022-12-02,61,37,71,3,41,0.6,20,187.0,良,西南风,1级,0℃,-6℃,多云~晴
2022-12-03,32,11,27,2,14,0.2,63,242.0,优,西北风,3级,2℃,-9℃,多云~晴
2022-12-04,33,15,33,2,26,0.3,45,8.0,优,西南风,1级,2℃,-8℃,晴
2022-12-05,46,22,46,3,31,0.4,51,200.0,优,西北风,1级,5℃,-8℃,多云~晴
2022-12-06,52,26,54,3,38,0.5,43,155.0,良,西北风,2级,6℃,-6℃,晴
2022-12-07,48,21,45,3,38,0.4,42,118.0,优,西北风,1级,8℃,-5℃,多云~晴
2022-12-08,47,23,47,2,36,0.5,53,125.0,优,西北风,1级,9℃,-5℃,多云~晴
2022-12-09,63,44,76,3,44,0.5,37,113.0,良,北风,1级,7℃,-3℃,多云~阴
2022-12-10,34,6,17,2,8,0.2,68,205.0,优,西北风,3级,3℃,-5℃,晴
2022-12-11,30,11,25,2,22,0.3,59,3.0,优,西北风,1级,4℃,-4℃,多云
2022-12-12,500,144,665,3,16,0.3,66,136.0,严重污染,西北风,3级,3℃,-6℃,多云~晴
2022-12-13,78,17,105,2,3,0.2,64,328.0,良,西北风,4级,-3℃,-10℃,多云~晴
2022-12-14,57,18,63,2,27,0.3,39,81.0,良,西南风,2级,0℃,-7℃,多云
2022-12-15,37,11,37,2,14,0.2,56,115.0,优,北风,3级,-1℃,-9℃,多云~晴
2022-12-16,29,7,25,2,9,0.2,57,8.0,优,西北风,3级,-1℃,-12℃,多云~晴
2022-12-17,30,6,30,2,4,0.1,60,150.0,优,西北风,3级,-2℃,-11℃,多云
2022-12-18,41,14,41,2,25,0.3,44,37.0,优,南风,1级,0℃,-10℃,多云~晴
2022-12-19,50,21,50,2,38,0.4,43,127.0,优,东南风,1级,2℃,-9℃,晴~多云
2022-12-20,58,30,66,3,41,0.5,35,86.0,良,南风,1级,2℃,-7℃,多云
2022-12-21,28,8,28,2,9,0.2,56,54.0,优,东北风,1级,0℃,-7℃,多云
2022-12-22,30,5,15,2,4,0.2,60,33.0,优,西北风,3级,-1℃,-8℃,多云~晴
2022-12-23,30,8,19,2,14,0.2,59,3.0,优,北风,2级,0℃,-7℃,晴
2022-12-24,30,15,28,2,22,0.3,59,9.0,优,北风,2级,4℃,-7℃,晴~多云
2022-12-25,44,24,41,3,35,0.5,46,66.0,优,北风,1级,1℃,-7℃,多云
2022-12-26,50,24,50,3,31,0.4,50,108.0,优,西北风,1级,3℃,-7℃,晴
2022-12-27,31,10,26,2,14,0.2,62,92.0,优,西北风,4级,1℃,-8℃,晴
2022-12-28,36,16,36,3,27,0.3,49,39.0,优,西北风,1级,3℃,-8℃,晴
2022-12-29,30,9,21,2,18,0.3,59,48.0,优,西北风,2级,3℃,-9℃,晴
2022-12-30,48,20,41,3,38,0.5,37,57.0,优,西风,1级,4℃,-8℃,晴
2022-12-31,47,24,47,3,37,0.5,43,102.0,优,西北风,2级,7℃,-7℃,晴
